ecg,emgz,emg,eda
0.086975,-0.027161,0.019531,1.2805
0.10803,-0.029297,0.005188,1.2814
0.11108,-0.022583,0.00091553,1.2808
0.092773,-0.013428,-0.018921,1.2805
0.072632,-0.0054932,-0.027466,1.2802
0.066833,0.0018311,-0.032043,1.2808
0.070496,-0.0012207,-0.042114,1.2805
0.072021,-0.00061035,-0.049438,1.2814
0.079956,0.0061035,-0.033264,1.2805
0.089111,0.005188,-0.033264,1.2808
0.082703,0.0082397,-0.032654,1.2814
0.064392,0.010376,-0.057373,1.2808
0.053711,0.0036621,-0.041504,1.2808
0.068359,-0.00091553,0.0018311,1.2805
0.10834,-0.0039673,-0.0042725,1.2814
0.15625,-0.0094604,0.018921,1.2811
0.18921,-0.013123,0.025024,1.2805
0.18951,-0.0094604,0.02655,1.2808
0.17242,-0.016785,0.020447,1.2811
0.16968,-0.013733,0.040894,1.2808
0.18555,-0.0042725,0.041504,1.2808
0.19287,-0.011292,0.032043,1.2808
0.17761,0.00030518,0.0021362,1.2811
0.15869,-0.00030518,-0.023499,1.2805
0.1474,0.0061035,-0.018921,1.2805
0.14893,0.0085449,-0.038757,1.2802
0.15808,0.0097656,-0.054016,1.2808
0.16541,0.0076294,-0.066833,1.2814
0.17181,0.011597,-0.06134,1.2808
0.18097,0.020752,-0.042725,1.2814
0.18372,0.010071,-0.035095,1.2811
0.17792,0.012207,-0.023804,1.2808
0.17883,0.0094604,-0.010071,1.2808
0.2005,0.0015259,0.00061035,1.2808
0.24261,-0.0094604,0.0085449,1.2811
0.28595,-0.0057983,0.018005,1.2811
0.29938,-0.015564,0.030518,1.2811
0.28137,-0.020752,0.042114,1.2808
0.25787,-0.018311,0.037537,1.2811
0.24384,-0.012207,0.033875,1.2814
0.22797,-0.007019,0.012817,1.2808
0.2066,-0.0061035,0.011292,1.2802
0.18463,-0.0024414,-0.016785,1.2808
0.17487,-0.00030518,-0.027466,1.2805
0.18097,0.0018311,-0.049744,1.2805
0.19745,0.010681,-0.056458,1.2802
0.20935,0.010986,-0.049438,1.2805
0.21362,0.0048828,-0.02594,1.2805
0.21667,0.010986,-0.0177,1.2808
0.22675,0.0054932,-0.078125,1.2805
0.23468,0.0054932,-0.069885,1.2805
0.23132,0.0027466,-0.029602,1.2808
0.22186,0.0030518,0.010681,1.2811
0.21942,-0.0045776,0.025635,1.2802
0.23743,-0.0067139,0.04364,1.2811
0.26337,-0.012512,0.064392,1.2817
0.27649,-0.014038,0.070801,1.2808
0.2774,-0.0177,0.035706,1.2811
0.27954,-0.021362,0.025635,1.2811
0.28748,-0.023193,0.022583,1.2805
0.29297,-0.015259,0.024719,1.2808
0.29602,-0.010681,0.011902,1.2805
0.29297,-0.0091553,-0.0033569,1.2805
0.27679,-0.0054932,-0.028381,1.2799
0.25452,-0.0094604,-0.027161,1.2802
0.24078,-0.0027466,-0.065613,1.2808
0.23315,0.0033569,-0.071716,1.2808
0.21942,0.012817,-0.066223,1.2805
0.21088,0.0067139,-0.045471,1.2802
0.21332,0.0036621,-0.045776,1.2808
0.22003,0.0030518,-0.039673,1.2808
0.22888,-0.00061035,-0.0354,1.2805
0.24963,-0.0079346,-0.029297,1.2805
0.27313,-0.011902,-0.0021362,1.2808
0.27008,-0.016785,-0.00061035,1.2802
0.24261,-0.023499,0.033569,1.2808
0.22308,-0.018921,0.037537,1.2808
0.22186,-0.021667,0.049744,1.2805
0.2243,-0.023499,0.051575,1.2808
0.22644,-0.029602,0.035095,1.2808
0.22644,-0.022278,0.0097656,1.2805
0.21851,-0.022888,-0.0054932,1.2808
0.20874,-0.019226,-0.041199,1.2799
0.20966,-0.0021362,-0.049133,1.2808
0.2063,0.0027466,-0.07019,1.2808
0.18646,0.0015259,-0.029907,1.2811
0.16327,0.0042725,-0.0061035,1.2808
0.13824,0.0076294,0.013428,1.2802
0.11688,0.010071,-0.019531,1.2805
0.10803,0.0097656,-0.04425,1.2805
0.10803,0.011902,-0.048218,1.2802
0.11078,0.0067139,-0.030212,1.2802
0.11658,-0.0024414,-0.024109,1.2802
0.12024,0.00030518,-0.023804,1.2808
0.12939,-0.005188,-0.0079346,1.2808
0.13397,-0.019531,0.023804,1.2805
0.12146,-0.015259,0.028381,1.2805
0.10376,-0.014038,0.044861,1.2811
0.090637,-0.022888,0.05188,1.2802
0.075684,-0.023804,0.028687,1.2802
0.05188,-0.022278,0.019531,1.2799
0.032959,-0.018311,0.0091553,1.2805
0.035706,-0.012817,-0.00030518,1.2802
0.050964,-0.010986,-0.018311,1.2808
0.049744,-0.0064087,-0.050964,1.2811
0.020142,0.0024414,-0.044556,1.2805
-0.021667,0.0067139,-0.046082,1.2799
-0.055542,0.019226,-0.064392,1.2802
-0.069275,0.019531,-0.083008,1.2805
-0.064392,0.018616,-0.060425,1.2796
-0.052795,0.011902,-0.072021,1.2805
-0.044861,0.011902,-0.073547,1.2799
-0.046692,0.0033569,0.0088501,1.2808
-0.059204,-0.00030518,0.043335,1.2805
-0.067139,-0.0012207,0.054016,1.2805
-0.067139,-0.0094604,0.031128,1.2811
-0.065918,-0.014038,0.032043,1.2805
-0.062256,-0.024414,0.054626,1.2802
-0.057068,-0.023804,0.050659,1.2805
-0.053406,-0.020752,0.041199,1.2799
-0.056763,-0.024414,0.028076,1.2805
-0.061035,-0.022583,0.016174,1.2805
-0.071411,-0.018616,-0.021362,1.2805
-0.086365,-0.020142,-0.024414,1.2805
-0.097656,-0.01709,-0.023499,1.2799
-0.10162,-0.0097656,-0.016479,1.2802
-0.11078,-0.0073242,-0.018921,1.2802
-0.12817,0.0039673,-0.022583,1.2811
-0.14008,0.0018311,-0.012512,1.2802
-0.13062,0.0061035,-0.040894,1.2799
-0.11475,0.0057983,-0.064392,1.2796
-0.11841,0.0048828,-0.059509,1.2796
-0.13214,-0.0024414,-0.023193,1.2805
-0.13733,-0.0088501,0.012512,1.2796
-0.13092,-0.015869,0.029602,1.2805
-0.11719,-0.019531,0.021362,1.2802
-0.10437,-0.014648,0.027161,1.2805
-0.091858,-0.020752,0.037231,1.2799
-0.083923,-0.024109,0.046997,1.2808
-0.080872,-0.018311,0.031433,1.2805
-0.082092,-0.011902,0.0064087,1.2802
-0.082397,-0.012817,-0.016785,1.2802
-0.092468,-0.010681,-0.017395,1.2799
-0.11047,-0.0061035,-0.036316,1.2799
-0.13031,-0.0012207,-0.085449,1.2802
-0.14191,0.0024414,-0.12238,1.2796
-0.14557,0.0061035,-0.075684,1.2799
-0.15167,0.0073242,-0.028992,1.2799
-0.15747,-0.0015259,-0.0021362,1.2805
-0.1593,0.0018311,-0.007019,1.2799
-0.16083,0.0061035,-0.014343,1.2805
-0.16235,0.0024414,-0.0085449,1.2802
-0.15564,0.00030518,0.012207,1.2793
-0.13977,-0.00091553,0.021057,1.2799
-0.1236,-0.0042725,0.018311,1.2796
-0.11566,-0.0018311,0.019531,1.2805
-0.11017,-0.0021362,0.025635,1.2799
-0.10162,-0.015259,0.010681,1.2799
-0.092163,-0.013123,0.031128,1.2805
-0.082703,-0.010681,0.049133,1.2799
-0.072327,-0.0094604,0.059204,1.2802
-0.069275,-0.0076294,0.057068,1.2802
-0.075378,-0.0076294,0.039978,1.2802
-0.089722,-0.0073242,-0.010071,1.2796
-0.11444,-0.0045776,-0.034485,1.2805
-0.13611,0.0039673,-0.05127,1.2799
-0.14954,0.011292,-0.063477,1.2796
-0.1593,0.010071,-0.061951,1.2802
-0.15747,0.0085449,-0.09613,1.2799
-0.14221,0.0039673,-0.069275,1.2799
-0.12238,-0.00030518,-0.026855,1.2802
-0.10712,-0.0012207,0.0042725,1.2796
-0.091553,-0.0097656,0.0177,1.2799
-0.082397,-0.01709,0.020142,1.2793
-0.076904,-0.019531,0.024719,1.2799
-0.061035,-0.0177,0.011292,1.2802
-0.032654,-0.020142,0.020447,1.2796
-0.027161,-0.018005,0.017395,1.2796
-0.045471,-0.010376,0.021362,1.2799
-0.055542,-0.015564,0.010681,1.2799
-0.053101,-0.015259,0.022278,1.2802
-0.06134,-0.014343,0.017395,1.2796
-0.090637,-0.0076294,-0.0039673,1.2802
-0.12817,-0.0042725,-0.03479,1.2793
-0.15259,-0.0030518,-0.047607,1.2796
-0.14923,0.0076294,-0.072632,1.2799
-0.13367,0.007019,-0.059204,1.2796
-0.12512,0.011292,-0.050964,1.2796
-0.12604,0.012512,-0.059814,1.2796
-0.13092,0.0067139,-0.053406,1.2799
-0.12848,-0.0033569,-0.044861,1.2805
-0.11322,0.0027466,-0.0030518,1.2802
-0.094299,0.0033569,0.0067139,1.2799
-0.081482,-0.0039673,0.015259,1.2796
-0.073547,-0.0057983,-0.00061035,1.2799
-0.063782,-0.010681,-0.027161,1.2799
-0.064392,-0.013428,0.031128,1.2802
-0.084229,-0.024719,0.065002,1.2799
-0.11414,-0.022278,0.061035,1.2799
-0.13947,-0.019531,0.053711,1.2796
-0.14221,-0.014648,0.0177,1.2793
-0.11658,-0.0091553,-0.0030518,1.2799
-0.083923,0.0027466,-0.0073242,1.2799
-0.061035,0.012207,-0.032959,1.2799
-0.062866,0.010986,-0.046692,1.2793
-0.086365,0.012207,-0.032959,1.2796
-0.10895,0.019531,-0.044861,1.2793
-0.11505,0.013123,-0.053711,1.2802
-0.10468,0.018616,-0.072632,1.2793
-0.09491,0.013428,-0.06012,1.2796
-0.090942,0.0097656,-0.02655,1.2799
-0.091248,-0.0015259,-0.015564,1.2799
-0.093079,-0.0073242,-0.0045776,1.2802
-0.086975,-0.015259,0.026855,1.2793
-0.069275,-0.020142,0.031128,1.2796
-0.047607,-0.024414,0.031128,1.2796
-0.039673,-0.034485,0.027466,1.279
-0.049438,-0.026855,0.039368,1.2793
-0.063477,-0.026855,0.033264,1.2793
-0.065918,-0.022583,0.018921,1.2799
-0.052795,-0.023193,0.010071,1.2796
-0.042114,-0.02655,-0.0030518,1.2799
-0.04303,-0.018616,-0.021973,1.2796
-0.049744,-0.015259,-0.024414,1.2796
-0.072021,-0.0018311,-0.028992,1.2796
-0.10986,0.0042725,-0.023193,1.2793
-0.14557,0.012207,-0.0354,1.279
-0.15686,0.017395,-0.056152,1.2796
-0.14587,0.017395,-0.076904,1.2796
-0.1239,0.011902,-0.12512,1.279
-0.09613,0.00091553,-0.10071,1.2793
-0.06073,-0.00091553,-0.00061035,1.2796
-0.030823,-0.0067139,0.05249,1.2796
-0.026245,-0.0039673,0.06134,1.2802
-0.038452,-0.0073242,0.032654,1.2799
-0.046082,-0.014648,0.036316,1.2793
-0.036011,-0.015869,0.039673,1.2793
-0.005188,-0.019531,0.046387,1.2793
0.023193,-0.021362,0.049744,1.2796
0.031738,-0.016785,0.038452,1.2796
0.010681,-0.013428,0.036621,1.2793
-0.027771,-0.011902,0.017395,1.2796
-0.065918,-0.0045776,0.014954,1.2796
-0.088501,-0.0030518,-0.0091553,1.2793
-0.10559,0.0076294,-0.032349,1.2793
-0.11444,0.0097656,-0.045471,1.2787
-0.11566,0.0082397,-0.06012,1.279
-0.10925,0.015564,-0.067749,1.2793
-0.093384,0.018005,-0.06073,1.2793
-0.077209,0.012817,-0.04303,1.2796
-0.066223,0.010986,-0.019531,1.2796
-0.065308,0.0097656,0.0054932,1.279
-0.061646,0.00030518,0.007019,1.2793
-0.053711,-0.00030518,-0.0024414,1.2799
-0.048523,-0.0064087,-0.0073242,1.2799
-0.047607,-0.021057,-0.039978,1.2793
-0.039673,-0.02655,0.0073242,1.2796
-0.020447,-0.029907,0.011902,1.2796
-0.0012207,-0.035095,0.030823,1.2793
-0.0042725,-0.036316,0.042114,1.279
-0.032959,-0.026245,0.039368,1.2796
-0.061035,-0.021362,0.017395,1.2796
-0.073853,-0.020752,-0.015564,1.2793
-0.075989,-0.0088501,-0.018921,1.2796
-0.072327,-0.0088501,-0.0021362,1.279
-0.061646,-0.0033569,-0.018921,1.279
-0.055542,0.0054932,-0.036011,1.2799
-0.059204,0.015259,-0.035706,1.279
-0.056152,0.013123,-0.032654,1.2793
-0.045166,0.010071,-0.026855,1.279
-0.048218,0.013123,-0.036316,1.2796
-0.064392,0.010071,-0.027161,1.2799
-0.06897,0.014038,-0.020752,1.279
-0.053711,0.010071,-0.0091553,1.2793
-0.02594,0.0045776,0.010376,1.279
0.00091553,0.0012207,0.031738,1.2793
0.016174,-0.0042725,0.03479,1.279
0.031738,-0.007019,0.062561,1.2793
0.038452,-0.011597,0.06012,1.2796
0.015869,-0.013733,0.049744,1.2793
-0.021362,-0.013428,0.036316,1.2796
-0.065308,-0.016174,0.015259,1.2787
-0.11414,-0.0079346,-0.010986,1.279
-0.13855,-0.0036621,-0.026855,1.2793
-0.12512,0.0045776,-0.037537,1.2793
-0.087891,0.007019,-0.044556,1.2787
-0.06073,0.0057983,-0.049438,1.2793
-0.064087,0.012512,-0.050659,1.2787
-0.073547,0.010376,-0.068359,1.2793
-0.072632,0.0073242,-0.089722,1.2784
-0.061951,0.0039673,-0.037842,1.2796
-0.047913,-0.00061035,0.012512,1.2799
-0.034485,-0.0048828,0.031738,1.2793
-0.021667,-0.0039673,0.03418,1.2802
-0.0024414,-0.0073242,0.025024,1.279
0.020142,-0.010071,0.021973,1.2796
0.039673,-0.020447,0.025024,1.2793
0.050659,-0.018921,0.018005,1.2802
0.038452,-0.018921,0.017395,1.2793
0.0039673,-0.019226,0.019226,1.279
-0.032043,-0.018005,0.013428,1.2799
-0.055542,-0.015564,0.010986,1.2787
-0.059509,-0.0042725,0.005188,1.2793
-0.053711,-0.00091553,-0.010376,1.2793
-0.049438,0.0048828,-0.031433,1.279
-0.042114,0.0067139,-0.053101,1.2787
-0.033875,0.0015259,-0.069275,1.279
-0.023499,0.0048828,-0.069885,1.279
-0.010986,0.0036621,-0.062256,1.2787
-0.0094604,0.0024414,-0.048828,1.279
-0.023804,0.0039673,-0.030823,1.2793
-0.046387,0.0027466,-0.033264,1.2793
-0.050049,-0.0033569,-0.010376,1.2796
-0.032654,-0.007019,-0.010376,1.279
-0.0027466,-0.0082397,-0.030212,1.2796
0.019226,-0.013428,0.0018311,1.2787
0.029297,-0.014648,0.018616,1.2787
0.02594,-0.026855,0.029602,1.279
0.0067139,-0.030212,0.043335,1.2793
-0.02533,-0.024109,0.055847,1.2793
-0.05249,-0.022583,0.054321,1.2784
-0.05188,-0.018311,0.022888,1.279
-0.033264,-0.01709,0.0076294,1.2784
-0.015259,-0.0033569,-0.060425,1.2787
-0.018921,-0.007019,-0.06958,1.2784
-0.033569,0.00091553,-0.027466,1.2787
-0.044556,0.0091553,-0.0094604,1.2784
-0.04425,0.01709,-0.013733,1.2796
-0.0354,0.013428,-0.037231,1.2784
-0.03418,0.0094604,-0.037537,1.2784
-0.047607,0.0076294,-0.035706,1.2793
-0.064392,0.0064087,-0.020142,1.2787
-0.057678,0.0021362,-0.0082397,1.2787
-0.026245,-0.00030518,0.0057983,1.279
0.014343,-0.0054932,0.038452,1.279
0.052185,-0.0048828,0.04364,1.279
0.06958,-0.0094604,0.031128,1.279
0.058899,-0.0073242,0.0048828,1.279
0.02655,-0.010376,0.012512,1.2787
-0.011902,-0.011292,0.013123,1.279
-0.042419,-0.0054932,0.021362,1.279
-0.060425,-0.0097656,0.0021362,1.2784
-0.061951,-0.014954,-0.021667,1.2781
-0.05127,-0.0039673,-0.041199,1.2787
-0.047607,-0.0076294,-0.044556,1.279
-0.054932,-0.0012207,-0.050659,1.2787
-0.06012,0,-0.046082,1.2793
-0.063782,0.0045776,-0.053711,1.2793
-0.074158,0.0045776,-0.047607,1.2787
-0.076294,0.0012207,-0.038757,1.279
-0.06134,-0.0048828,-0.027466,1.279
-0.042114,-0.0036621,-0.012207,1.2784
-0.031128,0,0.017395,1.279
-0.021667,-0.0048828,0.047302,1.2787
-0.0033569,-0.018921,-0.022888,1.279
0.010376,-0.022583,-0.0021362,1.2793
0.014954,-0.025635,0.044861,1.2787
0.0088501,-0.027161,0.068359,1.279
-0.010986,-0.028992,0.071411,1.2781
-0.040894,-0.03418,0.032043,1.2787
-0.065002,-0.028992,0.022278,1.279
-0.072937,-0.031738,0.010681,1.2787
-0.063171,-0.024109,-0.0091553,1.2784
-0.046387,-0.014954,-0.0354,1.2784
-0.047607,-0.0064087,-0.053711,1.279
-0.07019,-0.0057983,-0.046692,1.2781
-0.098877,0.00091553,-0.061646,1.2793
-0.10651,0.0024414,-0.10223,1.2784
-0.09491,0.010986,-0.067139,1.2784
-0.07843,0.0064087,-0.045776,1.2796
-0.058899,0.0091553,-0.04303,1.2781
-0.04425,0.0082397,0.011902,1.2781
-0.037537,0.0064087,0.039978,1.2787
-0.037231,-0.0094604,0.024414,1.2787
-0.031128,-0.01709,0.010376,1.2784
-0.022278,-0.019531,0.015259,1.2784
-0.014038,-0.016174,0.030823,1.279
-0.014648,-0.028687,0.045166,1.2781
-0.028076,-0.019226,0.048828,1.2787
-0.04364,-0.022888,0.011292,1.2784
-0.043335,-0.018311,0.0079346,1.279
-0.019836,-0.018005,0.0036621,1.2784
0.0036621,-0.0177,-0.005188,1.2787
-0.0021362,-0.014038,-0.0030518,1.2784
-0.048523,-0.0094604,-0.021362,1.2784
-0.10986,-0.0097656,-0.092468,1.2784
-0.14801,0.00091553,-0.068359,1.2781
-0.14404,0.0018311,-0.038147,1.2784
-0.10742,0.0057983,-0.0082397,1.279
-0.058594,0.0082397,-0.0054932,1.2784
-0.020447,0.0085449,-0.025024,1.2793
0.00091553,0.0091553,-0.019226,1.2787
0.0033569,0.0012207,-0.026245,1.2793
-0.016785,-0.0045776,-0.0012207,1.2784
-0.049438,-0.014954,0.029602,1.279
-0.073547,-0.016479,0.028687,1.2784
-0.06134,-0.026855,0.035706,1.2784
-0.023804,-0.022583,0.041199,1.2784
0.013123,-0.018311,0.032959,1.2784
0.023499,-0.019226,0.0076294,1.2784
0.010071,-0.019531,-0.0076294,1.2781
0.010376,-0.020752,0.01709,1.2793
0.019531,-0.014038,-0.0079346,1.2781
0.0012207,-0.00030518,-0.019836,1.2784
-0.047607,0.0057983,-0.028992,1.2781
-0.092163,0.010986,-0.045776,1.2781
-0.12207,0.013123,-0.042725,1.2793
-0.14771,0.018311,-0.06134,1.2784
-0.16846,0.015869,-0.056458,1.2787
-0.16571,0.0097656,-0.058289,1.2787
-0.12634,0.010376,-0.059204,1.2793
-0.07843,-0.00061035,-0.040894,1.2781
-0.05249,-0.0061035,-0.011597,1.279
-0.050964,-0.0012207,0.0091553,1.2784
-0.05188,-0.0045776,0.018005,1.2787
-0.040894,-0.0091553,0.021362,1.2787
-0.021362,-0.0097656,0.079346,1.2781
-0.015259,-0.018616,0.019531,1.2784
-0.028992,-0.024109,-0.041809,1.2787
-0.048828,-0.016479,-0.036011,1.2784
-0.061646,-0.011902,0.016785,1.2784
-0.060425,-0.007019,0.030212,1.2787
-0.056458,-0.0027466,0.017395,1.2787
-0.057373,-0.0021362,0.0042725,1.2775
-0.054626,0.0039673,-0.02533,1.2784
-0.046387,0.0057983,-0.038147,1.2781
-0.047913,0.0091553,-0.036621,1.2784
-0.059204,0.0076294,-0.05249,1.2778
-0.062561,0.0030518,-0.065002,1.2784
-0.052795,0.0079346,-0.078735,1.2784
-0.046082,0.014648,-0.075684,1.2784
-0.053406,0.011292,-0.041809,1.2778
-0.069275,-0.0015259,-0.012512,1.279
-0.083618,-0.00061035,-0.0061035,1.2775
-0.083008,-0.005188,0.0018311,1.2781
-0.066528,-0.014648,0.0094604,1.2787
-0.047913,-0.015259,0.02655,1.2787
-0.0354,-0.016785,0.047607,1.2784
-0.023804,-0.012207,0.045776,1.2787
-0.016174,-0.010986,0.042419,1.2784
-0.020142,-0.012512,0.0177,1.2781
-0.026245,-0.012817,-0.0039673,1.2778
-0.031128,-0.0024414,-0.015259,1.2784
-0.039978,-0.0024414,-0.022278,1.2781
-0.054016,0.0079346,-0.040283,1.2778
-0.067444,0.017395,-0.058899,1.2775
-0.065002,0.01709,-0.057373,1.2784
-0.05188,0.014954,-0.066833,1.2781
-0.053406,0.022888,-0.12177,1.2793
-0.069275,0.022583,-0.097351,1.2781
-0.080261,0.018005,-0.030212,1.2784
-0.075989,0.010986,0.022583,1.2781
-0.06012,0.00061035,0.035095,1.2772
-0.045166,0.0021362,0.031433,1.2784
-0.039063,-0.0039673,0.044556,1.2787
-0.037842,-0.016479,0.043945,1.2787
-0.029297,-0.014343,0.0354,1.2781
-0.011902,-0.019531,0.012512,1.2781
0.0079346,-0.022278,0.010986,1.2778
0.010986,-0.019226,-0.0088501,1.2781
0.00030518,-0.015259,-0.0079346,1.2784
0.0015259,-0.0085449,-0.016174,1.2781
0.020752,0.0012207,-0.017395,1.2781
0.036621,-0.0045776,-0.021057,1.2781
0.022888,0.00091553,-0.040283,1.2781
-0.0024414,0.0018311,-0.052795,1.2778
-0.014343,0.0048828,-0.054016,1.2778
-0.018921,0.0079346,-0.029907,1.2778
-0.022888,0.0024414,-0.0085449,1.2781
-0.021362,0.0042725,-0.011292,1.2778
-0.031128,0.0030518,-0.012512,1.2781
-0.062561,0.0082397,-0.0091553,1.2775
-0.089417,0.0030518,0.0015259,1.2781
-0.095215,-0.0054932,-0.028687,1.2781
-0.074768,-0.010376,-0.024719,1.2784
-0.039368,-0.010986,-0.0027466,1.2778
-0.011902,-0.019531,0.019226,1.2784
-0.0088501,-0.020752,0.050049,1.2778
-0.023193,-0.012207,0.047913,1.2781
-0.038452,-0.015564,0.044861,1.2781
-0.041809,-0.0082397,0.021667,1.2787
-0.034485,-0.010681,0.010681,1.2781
-0.032959,-0.0067139,-0.0036621,1.2778
-0.037231,-0.0064087,-0.033264,1.2784
-0.039978,0.00030518,-0.042725,1.2781
-0.046997,0.0039673,-0.065002,1.2775
-0.065918,0.0045776,-0.11475,1.2778
-0.088806,0.016479,-0.071106,1.2781
-0.1004,0.0057983,-0.030212,1.2781
-0.089111,0.011597,-0.025635,1.2778
-0.058594,0.0061035,-0.024719,1.2778
-0.035095,0.0054932,-0.011902,1.2775
-0.036926,0.0015259,0.0024414,1.2787
-0.05188,-0.0024414,0.016785,1.2787
-0.054016,0.0012207,0.016785,1.2781
-0.047607,0.0015259,0.045166,1.2781
-0.039063,0.00030518,0.064087,1.2784
-0.023499,-0.016785,0.050659,1.2787
-0.00030518,-0.018616,0.025635,1.2784
0.028687,-0.021362,0.0048828,1.2787
0.048218,-0.018921,-0.029297,1.2778
0.05188,-0.013123,-0.052795,1.2781
0.031738,-0.0048828,-0.018005,1.2778
-0.0177,0.0021362,-0.0085449,1.2778
-0.082703,0.014343,-0.031433,1.2775
-0.12207,0.022888,-0.056458,1.2778
-0.11017,0.024414,-0.046997,1.2781
-0.074768,0.013733,-0.048828,1.2772
-0.049133,0.0177,-0.048523,1.2781
-0.038757,0.021973,-0.031128,1.2784
-0.037231,0.016174,-0.042725,1.2781
-0.042419,0.01709,-0.033264,1.2784
-0.040894,0.0088501,-0.00061035,1.2787
-0.030823,0.0027466,0.018311,1.2775
-0.028076,-0.005188,0.0354,1.2778
-0.040588,-0.012207,0.048523,1.2778
-0.047302,-0.01709,0.047607,1.2781
-0.030518,-0.018005,0.040894,1.2784
-0.0015259,-0.013123,0.035095,1.2772
0.013733,-0.014343,-0.0094604,1.2784
0.0097656,-0.007019,-0.022583,1.2778
-0.0061035,-0.0061035,0.015259,1.2784
-0.02594,-0.0094604,0.022888,1.2778
-0.03418,-0.0061035,0.012817,1.2772
-0.039978,-0.0024414,-0.022583,1.2778
-0.048523,0.0021362,-0.035095,1.2781
-0.054932,-0.0033569,-0.030212,1.2778
-0.049438,0.0067139,-0.030518,1.2784
-0.041504,0.007019,-0.035095,1.2781
-0.045471,0.005188,-0.02594,1.2778
-0.045471,0.0057983,-0.028381,1.2781
-0.02594,0.0088501,-0.018921,1.2778
0.0076294,-0.0012207,0.0027466,1.2778
0.016174,0,0.0076294,1.2781
-0.0064087,-0.0064087,0.014343,1.2784
-0.027466,-0.015564,0.013123,1.2775
-0.027161,-0.022278,0.039368,1.2778
-0.015259,-0.022888,0.032654,1.2778
-0.0018311,-0.029297,0.046082,1.2772
0.011292,-0.021667,0.044556,1.2772
0.01709,-0.016479,0.037537,1.2772
0.0064087,-0.016479,0.0057983,1.2772
-0.020752,-0.0076294,-0.0015259,1.2775
-0.046692,-0.0018311,-0.0097656,1.2769
-0.061951,0.0018311,-0.02655,1.2778
-0.058289,0.0057983,-0.041504,1.2772
-0.036011,0.007019,-0.054321,1.2778
-0.0057983,0.014343,-0.065308,1.2778
0.0067139,0.0091553,-0.099487,1.2781
0.0012207,0.0088501,-0.1001,1.2772
-0.011597,0.0042725,-0.031738,1.2775
-0.018005,0.0024414,0.016174,1.2784
-0.010681,-0.00030518,0.016174,1.2775
0.00030518,0.00061035,0.021362,1.2781
0.010681,-0.0030518,0.030823,1.2775
0.021973,-0.01709,0.019531,1.2781
0.036316,-0.020447,0.030823,1.2778
0.04425,-0.018005,0.054016,1.2781
0.042114,-0.014343,0.057068,1.2787
0.037842,-0.0091553,0.037842,1.2778
0.034485,0.00030518,0.013733,1.2778
0.022888,-0.0030518,-0.022583,1.2781
0.0067139,-0.0054932,-0.020447,1.2772
-0.0067139,0.00061035,-0.03479,1.2766
-0.016785,0.0085449,-0.041504,1.2766
-0.024414,0.011292,-0.042114,1.2772
-0.02533,0.014648,-0.037231,1.2772
-0.011292,0.01709,-0.03418,1.2775
0.018005,0.016785,-0.050354,1.2775
0.053711,0.0085449,-0.04364,1.2781
0.06958,0.0067139,-0.037231,1.2778
0.057678,0.015259,-0.021667,1.2781
0.04364,0.015564,0,1.2772
0.052185,0.010986,0.010071,1.2775
0.074158,-0.0021362,0.02655,1.2775
0.07843,-0.010071,0.036621,1.2775
0.062256,-0.01709,0.045776,1.2778
0.055237,-0.019836,0.046387,1.2772
0.073547,-0.021667,0.042114,1.2775
0.092773,-0.019226,0.023499,1.2778
0.099487,-0.013733,0.013428,1.2775
0.086975,-0.0082397,0.0064087,1.2772
0.069275,-0.0036621,-0.0045776,1.2781
0.06073,-0.0082397,-0.012207,1.2769
0.054932,-0.0045776,-0.019226,1.2775
0.037842,-0.00030518,-0.095215,1.2781
0.011902,0.00061035,-0.07782,1.2778
-0.0067139,0.0061035,-0.043945,1.2772
-0.012207,0.015564,-0.015564,1.2775
-0.0079346,0.014648,-0.020142,1.2772
-0.0039673,0.0088501,-0.039368,1.2772
0.0024414,0.010681,-0.025635,1.2775
0.019836,0.0018311,-0.0073242,1.2772
0.049438,-0.010986,-0.013428,1.2778
0.079041,-0.018616,-0.0073242,1.2781
0.098877,-0.021362,-0.0082397,1.2769
0.10925,-0.023193,0.016479,1.2772
0.11017,-0.02655,0.050964,1.2769
0.10254,-0.025024,0.074463,1.2775
0.097046,-0.016785,0.080872,1.2775
0.10376,-0.01709,0.069275,1.2772
0.13092,-0.012207,0.025635,1.2772
0.16541,-0.011292,-0.0177,1.2778
0.17853,-0.00030518,-0.022888,1.2772
0.15656,0.0027466,-0.02594,1.2772
0.11993,0.0054932,-0.025024,1.2772
0.1004,0.0079346,-0.035095,1.2772
0.10132,0.014038,-0.061035,1.2772
0.10223,0.012817,-0.075073,1.2784
0.079651,0.0085449,-0.036011,1.2772
0.050964,0.0067139,-0.027771,1.2769
0.038452,0.0094604,-0.0067139,1.2775
0.033569,-0.0012207,0.0076294,1.2772
0.023499,0,0.03418,1.2775
0.019531,-0.010071,0.047607,1.2778
0.026245,-0.012512,0.0082397,1.2778
0.03479,-0.016785,-0.0057983,1.2769
0.033569,-0.016174,0.041199,1.2775
0.020142,-0.018616,0.058289,1.2781
0.0073242,-0.011597,0.079041,1.2772
0.0030518,-0.0045776,0.053711,1.2769
-0.0033569,-0.0079346,0.0085449,1.2766
-0.007019,-0.0067139,-0.011597,1.2778
-0.0073242,-0.0054932,-0.00061035,1.2781
